condition,gene_a,gene_b,lfc,base_lfc_a,base_lfc_b,guide_pairs,pair_z_score_gene_a_anchor,pair_z_score_gene_b_anchor,pair_z_score,p_value,fdr_bh
MOLM13_14,GLS,RAX,-0.6577971516655384,-0.5586088071753288,0.281867156218242,3,0.01684719209236384,0.19509453032187535,0.1498654291354654,0.880870787179967,0.9538669373440951
MOLM13_14,GLS2,RAX,-0.04323346833169136,-0.038371920741949665,0.281867156218242,3,1.0149547697204198,0.616710550569736,1.153761612604089,0.24859791619509086,0.5419687223959652
MOLM13_14,GLUD1,RAX,-0.3007603273528982,0.009928061546004369,0.281867156218242,3,-0.2632977359700312,-0.7935060067027437,-0.7472730928272423,0.4548987309567524,0.7183067580250433
MOLM13_14,GOT1,RAX,-0.6211588835368512,-0.4714953803574735,0.281867156218242,3,0.40437986524929,-0.03962737686789738,0.2579189579891501,0.79646945338017,0.9283940636170142
MOLM13_14,GOT2,RAX,-1.421127711057742,-1.122367800315632,0.281867156218242,3,-0.8019618423571063,-0.7103227054207948,-1.0693466588173852,0.28491349335610405,0.583914180450458
MOLM13_14,GPAM,RAX,-0.13625995170274852,0.0600208014395743,0.281867156218242,3,-0.6153811741875567,-0.2676532146682168,-0.6243996043808361,0.5323651848323853,0.7742644530281533
MOLM13_14,GPAT2,RAX,-1.3779434369683352,-1.2856215417877481,0.281867156218242,3,-0.2782377621446474,0.2448529408623792,-0.023606633517392825,0.9811663808452181,0.9911025070324117
MOLM13_14,GPAT3,RAX,-0.07262334518215363,0.12792322896884123,0.281867156218242,3,0.3051038622222517,-0.2889994920781132,0.01138750933565852,0.9909142784812188,0.9945132407517316
MOLM13_14,GPAT4,RAX,0.182918817165972,0.26590650270834937,0.281867156218242,3,0.6673938023368446,0.24918086919018356,0.6481161657005939,0.5169098190267697,0.7618973790195379
MOLM13_14,GPI,RAX,-0.6872154551226898,-0.441295442861031,0.281867156218242,3,-0.3781799950661338,-0.4838554315653788,-0.6095510957941811,0.5421592155999523,0.7769230591743481
MOLM13_14,GPX4,RAX,-3.4830293052962635,-2.9514065201068966,0.281867156218242,3,-1.556580408010662,-1.7375792361418587,-2.3293226226913117,0.019841980786188016,0.14303480062391186
MOLM13_14,GSR,RAX,-0.6827719847277153,-0.5746792838816325,0.281867156218242,3,-0.22908141089844497,0.15447078163530328,-0.052757681900562944,0.9579249794652676,0.9810749655951513
MOLM13_14,GSX2,RAX,-0.8746200841450358,-0.9657306780424616,0.281867156218242,1,-0.09409092131257467,0.3810554750424341,0.20291458190255493,0.8392017966655081,0.9381712337185267
MOLM13_14,HMGCR,RAX,-1.253650853685224,-1.5802699544392116,0.281867156218242,3,1.0563960959507106,2.1823526896630363,2.290141228867176,0.022013131031024855,0.15329878842110192
MOLM13_14,HMGCS1,RAX,-2.774931449221184,-3.147267494504234,0.281867156218242,3,0.5464929428157165,2.4320433442271536,2.1061432065782144,0.035191914700462124,0.19449398191122066
MOLM13_14,IDH1,RAX,0.055535259418619365,-0.012324264485758638,0.281867156218242,3,1.2211217275540733,0.9511034374174198,1.5359951444154094,0.12453957122771113,0.3986227974817472
MOLM13_14,IDH2,RAX,-0.3200538135472866,-0.17262192872773433,0.281867156218242,3,-0.1097721692605241,-0.036796201227196915,-0.10363948867932977,0.9174554489521467,0.9675284223327301
MOLM13_14,IDI1,RAX,-3.452844318355547,-3.1346615574227017,0.281867156218242,3,-0.8296843893526735,-0.7496451757828415,-1.1167546452357238,0.2640992460481474,0.5607060532708694
MOLM13_14,IDI2,RAX,-0.20868099543859917,-0.012053838006442183,0.281867156218242,3,0.4710331023950122,-0.2674524828505303,0.14395323659806175,0.8855373967070013,0.955509351566151
MOLM13_14,IRF8,RAX,-1.530472596191921,-1.2198706560623866,0.281867156218242,3,-1.1076430309716212,-0.7624510038479029,-1.322356173477397,0.18604957550865142,0.4751261192149097
MOLM13_14,KEAP1,RAX,-0.5355027287052629,-0.16212238887878527,0.281867156218242,3,-0.9235254754781214,-1.0780529041462656,-1.4153296453087856,0.156971866911801,0.4426393031624603
MOLM13_14,LDLR,RAX,-1.2511363066577756,-1.0953065391382197,0.281867156218242,3,-0.26348736138408463,-0.05248622060015534,-0.2234270624968596,0.8232031437958073,0.9333932060152871
MOLM13_14,LPCAT3,RAX,0.08696332831186811,0.3132699438785333,0.281867156218242,3,0.178336610879227,-0.4123021198399472,-0.1654385979498872,0.8685987754511044,0.9487066994057517
MOLM13_14,MBTPS1,RAX,-3.1265145637690446,-2.7085209099279304,0.281867156218242,3,-1.0918987569509804,-1.2201191740834365,-1.6348435572593274,0.10208184714987391,0.36011000547764027
MOLM13_14,MDH1,RAX,-0.12038074420978868,-0.2870873310989153,0.281867156218242,3,1.7639425995132312,1.4133632798813225,2.2466945332237755,0.024659555872737045,0.1635421745479921
MOLM13_14,MDH2,RAX,-0.9953118413228556,-0.7659273594029253,0.281867156218242,3,-1.0229467517203796,-0.39958005085730197,-1.0058783485222957,0.3144740926068579,0.609598095293264
MOLM13_14,ME1,RAX,-0.27748478493339696,-0.10052299601434427,0.281867156218242,3,0.18861284009010917,-0.17464436030218877,0.009877206780905742,0.9921192573457092,0.99512022303641
MOLM13_14,ME2,RAX,-0.5335312341160144,-0.235253432553676,0.281867156218242,3,-0.6393614425989612,-0.7302157181517265,-0.9684372977250295,0.3328260197119097,0.6258227592367853
MOLM13_14,MLYCD,RAX,-0.08648883086278965,0.08563087892317774,0.281867156218242,3,0.3824899746694373,-0.15697630883910174,0.15946224235886727,0.8733047038633298,0.9506188219729541
MOLM13_14,MPC1,RAX,-0.3658286343266635,-0.04094530805041265,0.281867156218242,3,-0.9788395774636429,-0.8576370683388894,-1.2985850897376958,0.19408635763926818,0.4817293128232135
MOLM13_14,MYB,RAX,-2.8569985240045894,-2.376812869523948,0.281867156218242,3,-1.472362564814492,-1.5149205000771417,-2.1123281125086075,0.03465831619909028,0.19347975844475312
MOLM13_14,NDUFA8,RAX,-1.3040899716999108,-1.016931370386678,0.281867156218242,3,-0.40926188878460107,-0.6595012275943064,-0.7557296470735927,0.44981130504893774,0.7136253737551252
MOLM13_14,NDUFS5,RAX,-1.36011454079803,-1.2082226480609994,0.281867156218242,3,-0.5089107058652411,-0.03152875293279802,-0.38214840613688117,0.7023512886404245,0.8817709320535471
MOLM13_14,PC,RAX,-0.5943731898811272,-0.10738841919021198,0.281867156218242,3,-1.0109817167291406,-1.6028182970291471,-1.8482357143939763,0.06456825093754216,0.2817214738274866
MOLM13_14,PDSS1,RAX,-1.6425486526526594,-1.4644513496088463,0.281867156218242,3,-0.18350441824875766,-0.14587559788977714,-0.2329068429988924,0.8158337446127061,0.9322436306817413
MOLM13_14,PDSS2,RAX,-2.1113177143735355,-1.9725028089569243,0.281867156218242,3,-0.4176872862327088,0.04777200376544759,-0.2615696046971376,0.7936532802540721,0.926764930163981
MOLM13_14,PEX26,RAX,-0.11148891773886893,-0.053206252695734264,0.281867156218242,3,0.15596722495949703,0.3709573316706081,0.37259192716686235,0.7094521820843578,0.8837503515370888
MOLM13_14,PEX6,RAX,-0.18928848463518802,-0.1794080344015397,0.281867156218242,3,0.41596401036970343,0.5971031274694206,0.7163466429632914,0.47377733268318944,0.7293619476218459
MOLM13_14,PGD,RAX,-2.9205474458442295,-2.474321501846983,0.281867156218242,3,-1.5408245565232417,-1.3560298151628498,-2.0483853703291306,0.04052225387704649,0.21396782461192065
MOLM13_14,PGP,RAX,-0.41367659952451036,-0.3785228426331185,0.281867156218242,3,-0.1653001643302841,0.48562694340848467,0.2265052376818407,0.8208084860017033,0.9327624878621138
MOLM13_14,PISD,RAX,-1.7960683534257929,-1.28471611408262,0.281867156218242,3,-1.4691281082321521,-1.685735960379376,-2.2308257766369928,0.025692671800579898,0.16640019470844325
MOLM13_14,PLPP1,RAX,0.03989814652419913,0.07171267493953233,0.281867156218242,3,1.1424548640205865,0.4897879366176847,1.1541699528742435,0.24843049865064537,0.5419687223959652
MOLM13_14,PLPP2,RAX,-0.5220972261745295,-0.32005244400582794,0.281867156218242,3,-0.3450908756644329,-0.2847348270294851,-0.4453540253404518,0.656063931111986,0.8598845832281998
MOLM13_14,PMVK,RAX,-3.211997235963702,-3.2718615496246053,0.281867156218242,3,-0.8059915894073957,0.9955222375920393,0.1340184065740433,0.8933880193954653,0.9576253522484999
MOLM13_14,PPARA,RAX,0.20895154817618714,0.05809816442312879,0.281867156218242,3,1.7918450332613791,1.3317191684261294,2.208693428484782,0.027195971828015374,0.17219034899247304
MOLM13_14,PPARD,RAX,0.038656085866545176,0.07380582230772721,0.281867156218242,3,0.5691060693367704,0.47436971029132435,0.7378487997789454,0.4606063350092614,0.7211381524507606
MOLM13_14,PPARG,RAX,0.05387618863050999,0.17464686608586621,0.281867156218242,3,0.3196960215743614,0.07738113348028512,0.28077594899340275,0.7788822517820115,0.918482769171106
MOLM13_14,PSTK,RAX,-1.3755926871110653,-1.8248427098480413,0.281867156218242,3,1.2137516160203399,2.753437488271624,2.805226317894233,0.005028126134950624,0.06085133672808858
MOLM13_14,PTDSS1,RAX,-0.37676989580882436,-0.29280257776994983,0.281867156218242,3,0.18823440635318217,0.258595116062745,0.31595618533464853,0.7520357648302848,0.9067997475625532
MOLM13_14,PTDSS2,RAX,-0.1411310399193463,0.014559409414044799,0.281867156218242,3,0.10286483840282049,-0.07951135218677784,0.016513408467710322,0.9868248051365911,0.9922107501009509
MOLM13_14,PTEN,RAX,0.28308581925673154,0.45563184846039523,0.281867156218242,3,0.9771758605787149,-0.16816392947224723,0.5720578225462072,0.5672828019998468,0.800663094133934
MOLM13_14,RAB18,RAX,0.1463343922127797,-0.10735071107263407,0.281867156218242,3,1.899305137658428,1.8096122029706503,2.6226006024191975,0.008726150105646814,0.08715636671784589
MOLM13_14,RAB3GAP1,RAX,0.21329078909792973,0.06357460645738679,0.281867156218242,3,1.5593843171923214,1.3263433110116523,2.040517574560402,0.04129880242269009,0.21737591878355608
